,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
210,The Irishman: In Conversation,2019,TV-MA,27 Nov 2019,23 min,"Documentary, Short",Martin Scorsese,N/A,"Robert De Niro, Al Pacino, Joe Pesci, Martin Scorsese","A roundtable discussion about The Irishman (2019) with Martin Scorsese, Robert De Niro, Al Pacino and Joe Pesci.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BOTZjMjNjYjItNjA4Ny00YjEyLWI4ZDgtNTk4MGQyNGMxNmZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"1,021",tt11353562,movie,N/A,N/A,N/A,N/A,True,,
211,Lugar de Mulher,2019–,N/A,28 Nov 2019,N/A,Comedy,N/A,N/A,Bruna Louise,"Four comedians from Brazil riff on sexuality, politics, religion and motherhood -- and set out to prove a woman's place is anywhere she wants it to be.",Portuguese,Brazil,N/A,https://m.media-amazon.com/images/M/MV5BMWNmNzI1ODQtMDQzOC00ZDAwLWI1ZTQtZGZlMmM4YmYzZTNkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]",N/A,4.1,12,tt11215186,series,,,,,True,,N/A
212,Levius,2019–,N/A,28 Nov 2019,25 min,"Animation, Action",N/A,N/A,"Sean Burgos, Zach Aguilar, Todd Haberkorn, Julia McIlvaine","A young man whose parents became casualties of war. He is taken in by his uncle Zack, and it is there that Levius begins to immerse himself in the world of metal boxing as if led by fate ...",N/A,Japan,N/A,https://m.media-amazon.com/images/M/MV5BYzJlNmQwYjUtM2I4Yi00N2IwLTk0MjQtN2RlNjA3NDQ3NTczXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,252,tt10619444,series,,,,,True,,N/A
213,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
214,Merry Happy Whatever,2019–,TV-PG,28 Nov 2019,26 min,Comedy,N/A,Tucker Cawley,"Dennis Quaid, Bridgit Mendler, Brent Morin, Ashley Tisdale",A strong-willed patriarch must balance the demands of his complicated family with the stress of the Christmas season when his youngest daughter comes home for the holidays with a new boyfriend.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZmEzMWJmMTgtNjM4ZS00YmY3LWJkMDUtZDAyMDA1ZWY5MzRlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"2,865",tt9770286,series,,,,,True,,1
215,The Irishman,2019,R,27 Nov 2019,209 min,"Biography, Crime, Drama",Martin Scorsese,"Steven Zaillian (screenplay), Charles Brandt (book)","Robert De Niro, Al Pacino, Joe Pesci, Harvey Keitel","An aging hitman recalls his time with the mob and the intersecting events with his friend, Jimmy Hoffa, through the 1950-70s.","English, Italian, Latin, Spanish, German",USA,Nominated for 10 Oscars. Another 67 wins & 308 nominations.,https://m.media-amazon.com/images/M/MV5BMGUyM2ZiZmUtMWY0OC00NTQ4LThkOGUtNjY2NjkzMDJiMWMwXkEyXkFqcGdeQXVyMzY0MTE3NzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.9,"266,617",tt1302006,movie,27 Nov 2019,N/A,Netflix,N/A,True,,
216,Broken,2019–,N/A,27 Nov 2019,N/A,Documentary,N/A,N/A,Jenise Morgan,"Influencer hype and scarcity marketing create conditions where counterfeit makeup thrives, teens become addicting to vaping, disposable furniture kills, and corporations use single use plastics in a 4 part series.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZWZhMGJkMTctNWNiYi00NjU3LTk3YmYtMmZlZWYwNzViZTNlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,429,tt11168226,series,,,,,True,,1
217,Mike Birbiglia: The New One,2019,N/A,26 Nov 2019,85 min,Comedy,Seth Barrish,N/A,Mike Birbiglia,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzMwZTE5OTAtYzZhMS00MjVlLWE4MjAtMWU0OGM0NTI2ODgwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,898,tt11163014,movie,N/A,N/A,N/A,N/A,True,,
218,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
219,Zona Rosa,2019–,N/A,26 Nov 2019,N/A,Comedy,N/A,N/A,"Ray Contreras, Pablo Morán, Manu Nna, Ana Julia Yeye",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BZDMzZmY0NDAtNjY0NC00NjdiLWE4YjUtZjZmZTc5NTg5ZjcwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,26,tt11194518,series,,,,,True,,N/A
220,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
221,Hunter Killer,2018,R,26 Oct 2018,122 min,"Action, Thriller",Donovan Marsh,"Arne Schmidt (screenplay by), Jamie Moss (screenplay by), George Wallace (based on the novel ""Firing Point"" written by), Don Keith (based on the novel ""Firing Point"" written by)","Ethan Baird, Jacob Scipio, Dempsey Bovell, Corey Johnson","An untested American submarine captain teams with U.S. Navy Seals to rescue the Russian president, who has been kidnapped by a rogue general.","English, Russian","UK, China, USA",1 win.,https://m.media-amazon.com/images/M/MV5BYjRkNzQ0NmYtZmQyMS00Yzk5LWEzZjQtYzhlOTRlMzVjMzA3XkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.6,"45,213",tt1846589,movie,15 Jan 2019,N/A,Summit Premiere,N/A,True,,
222,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
223,Spongebob Squarepants 4D Attraction: The Great Jelly Rescue,2013,N/A,19 Apr 2013,N/A,Animation,Brent Young,Stephen Hillenburg (creator),"Tom Kenny, Brian Doyle-Murray, Bill Fagerbakke, Carolyn Lawrence",N/A,English,USA,1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,28,tt2499534,movie,N/A,N/A,N/A,N/A,True,,
224,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
225,Gaston Lagaffe,2018,N/A,04 Apr 2018,85 min,Comedy,Pierre-François Martin-Laval,"Pierre-François Martin-Laval (scenario and adaptation), Mathias Gavarry (scenario and adaptation), André Franquin (characters)","Théo Fernandez, Pierre-François Martin-Laval, Arnaud Ducret, Jérôme Commandeur","Gaston gets hired as an intern. With its wacky inventions he puts the daily life of his colleague's on stilts. Our brilliant hobbyist experience crazy adventures with a cat, a gull, a cow and the Flat Vid Phone.",French,"France, Belgium",N/A,https://m.media-amazon.com/images/M/MV5BODRmMWU5NzgtYzg3Yy00NmU5LWEyOWYtYTQ2ZjJkNmI1ZWM3XkEyXkFqcGdeQXVyNTU5Mzk0NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",N/A,4.3,670,tt6995612,movie,N/A,N/A,N/A,N/A,True,,
226,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
227,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
228,Vagabond,2019–,N/A,20 Sep 2019,60 min,"Action, Romance, Thriller",N/A,N/A,"Seung-gi Lee, Suzy Bae, Seong-rok Sin, Min-jong Kim",An ordinary man who comes across surprising circumstances that place him in the center of a huge corruption scandal.,Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BNDYwNjViZWUtMDU0NC00OTNmLTlmNWItNjFkODM1ZjgwZTZhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.3/10'}]",N/A,8.3,"1,779",tt8523042,series,,,,,True,,1
229,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
230,Father Figures,2017,R,22 Dec 2017,113 min,"Comedy, Drama",Lawrence Sher,Justin Malen,"Robert Jon Mello, Ed Helms, Retta, Zachary Haven","Upon learning that their mother has been lying to them for years about their allegedly deceased father, two fraternal twin brothers hit the road in order to find him.",English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMjA3MDQ4MDI1M15BMl5BanBnXkFtZTgwMDYxMjcxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,5.5,"16,393",tt1966359,movie,03 Apr 2018,"$16,772,934",Warner Bros. Pictures,N/A,True,,
231,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
232,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
233,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
234,Dolly Parton's Heartstrings,2019–,TV-14,22 Nov 2019,62 min,"Comedy, Drama, Music, Musical",N/A,N/A,Dolly Parton,8 of singer/songwriter Dolly Parton's most famous songs are brought to life in 8 different episodes.,English,USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMzlkZGUyMGEtN2QxNC00M2M4LWFiZDMtNzFlMzk4Y2Q4YmU4XkEyXkFqcGdeQXVyMTE0MjExNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"1,362",tt8509922,series,,,,,True,,1
235,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
236,Narcoworld: Dope Stories,2019–,TV-MA,22 Nov 2019,39 min,"Documentary, Crime",N/A,N/A,Michael Beach,Ride with the real players on both sides of the law of the dangerous business of narcotics in different locations around the world.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNmI0ZjE1MjEtYWM3NS00ZGU3LWI4N2ItOGJjNTY3ZmQxZTZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,152,tt11215112,series,,,,,True,,1
237,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
238,Singapore Social,2019–,N/A,22 Nov 2019,N/A,Reality-TV,N/A,N/A,"Sukki Singapora, Paul Foster, Nicole Ong, Vinny Sharpe",A Reality TV-series following a group of young Singaporeans.,English,"Singapore, USA",N/A,https://m.media-amazon.com/images/M/MV5BYmQ0NmM5ZjEtMTNiZS00MjIxLWI1NDMtMTM0NGJhYjAyYWE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,451,tt11194508,series,,,,,True,,N/A
239,The Knight Before Christmas,2019,TV-PG,21 Nov 2019,92 min,"Adventure, Comedy, Drama, Fantasy, Romance",Monika Mitchell,Cara J. Russell,"Vanessa Hudgens, Josh Whitehouse, Emmanuelle Chriqui, Ella Kenion",A medieval English knight is magically transported to the present day where he falls for a high school science teacher who is disillusioned by love.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYzkyZjMyOTAtYzAwZS00NWFiLTkyOWYtYzBlN2E5YTBkMGRmXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"11,319",tt10060094,movie,N/A,N/A,N/A,N/A,True,,
240,Mortel,2019–,N/A,21 Nov 2019,40 min,"Horror, Sci-Fi",N/A,Frédéric Garcia,"Carl Malapa, Némo Schiffman, Manon Bresch, Corentin Fila",A group of French teenagers are bound together by a supernatural force.,French,France,N/A,https://m.media-amazon.com/images/M/MV5BMDMyMzQwZjQtODViMy00YWQ2LWI0YzUtNmQ3OWYzMzNlZDE5XkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,553,tt8403570,series,,,,,True,,1
241,ZombieLars,2017–,N/A,N/A,15 min,"Comedy, Drama, Fantasy",N/A,"Gisle Halvorsen, Thomas Torjussen","Leonard Valestrand Eike, Hannah Raanes-Holm, Dat Gia Hoang, Helena F. Ødven","ZombieLars is an exciting drama comedy series for kids 8-12. Lars is eleven years old and a half zombie, or ""living unliving"" as the politically correct term goes. In his new hometown, ...",Norwegian,Norway,N/A,https://m.media-amazon.com/images/M/MV5BNjY2ZjMzZDQtZWFmOS00ZDkyLTgxNTctODg1YzQ2MmVkZmRmXkEyXkFqcGdeQXVyOTI1MDA5Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,155,tt6185118,series,,,,,True,,3
242,Who Killed Little Gregory?,2019,N/A,20 Nov 2019,N/A,"Documentary, Crime",N/A,N/A,"Page Leong, William Salyers, James Simenc, Peter James Smith","When their 4-year-old son is murdered, a young couple fights a twisting and arduous battle trying to identify a frustratingly elusive killer.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BNDhhYzZiMzUtMmY2Zi00MThiLWIwYTMtOWQyNmQ0ZjBjNzRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"1,500",tt11269714,series,,,,,True,,1
243,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
244,"Bikram: Yogi, Guru, Predator",2019,TV-MA,20 Nov 2019,86 min,"Documentary, Crime",Eva Orner,N/A,"Larissa Anderson, Francesca Asumah, Sarah Baughn, Bikram Choudhury",Tracing from his rise in the 1970s to his disgrace in accusations of rape and sexual harassment in more recent years.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BNGEzNjU0MTQtNDNlNS00Y2U5LWE5ZmItYWMxNjVhOTRhMzM2XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,"4,141",tt10883004,movie,N/A,N/A,N/A,N/A,True,,
245,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
246,Z Nation,2014–2018,TV-14,12 Sep 2014,44 min,"Action, Comedy, Drama, Horror, Sci-Fi",N/A,"Craig Engler, Karl Schaefer","Russell Hodgkinson, Nat Zang, Keith Allan, Kellita Smith","Three years after the zombie virus has gutted the United States of America a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BYTljNzE5MzgtODMyMi00ZjBmLWIzNjUtOTlmOWVjMmRmODljXkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"31,143",tt3843168,series,,,,,True,,5
247,Iliza Shlesinger: Unveiled,2019,TV-MA,19 Nov 2019,78 min,Comedy,Steve Paley,Iliza Shlesinger,"Darren Capozzi, Iliza Shlesinger","Iliza Shelsinger in her fifth Netflix stand-up special, discussing marriage and its traditions.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNWY1NGRhMjctMTFjNi00N2QyLTk0NTEtZWM4Yzg5ZTc0OWUyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,866,tt11163008,movie,N/A,N/A,N/A,N/A,True,,
248,Hell Fest,2018,R,28 Sep 2018,89 min,Horror,Gregory Plotkin,"Seth M. Sherwood (screenplay by), Blair Butler (screenplay by), Akela Cooper (screenplay by), William Penick (story by), Christopher Sey (story by), Stephen Susco (story by)","Cynthea Mercado, Stephen Conroy, Amy Forsyth, Bex Taylor-Klaus","A masked serial killer turns a horror-themed amusement park into his own personal playground, terrorizing a group of friends while the rest of the patrons believe that it is all part of the show.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BYzg2MTNjOGUtZDk3OS00OGJkLWIyZWYtZGQxMmI5MTRkNzcxXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,5.5,"11,791",tt1999890,movie,08 Jan 2019,N/A,Tucker Tooley Entertainment,N/A,True,,
249,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
250,The Crown,2016–,TV-MA,04 Nov 2016,58 min,"Drama, History",N/A,Peter Morgan,"Claire Foy, Olivia Colman, Matt Smith, Tobias Menzies",Follows the political rivalries and romance of Queen Elizabeth II's reign and the events that shaped the second half of the twentieth century.,English,"UK, USA",Won 3 Golden Globes. Another 54 wins & 130 nominations.,https://m.media-amazon.com/images/M/MV5BNGI1ODkzZDQtZTYxYS00MTg1LWFlY2QtMTM5MGNhNWRhYmVmXkEyXkFqcGdeQXVyNjU2ODM5MjU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,"108,618",tt4786824,series,,,,,True,,4
251,When the Camellia Blooms,2019–,N/A,18 Sep 2019,30 min,"Comedy, Drama, Romance, Thriller",N/A,N/A,"Carson Allen, Hyo-Jin Kong, Ha-Neul Kang, Ji-seok Kim","""When the Camellia Blooms"" is a romantic thriller-comedy about the realistic, passionate love between three couples. The drama will follow the story of a woman named Dong Baek and show how ...",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BZjM5ODk0MGItOWFjNS00NjUxLWEwM2EtYzBiYjAwNzE0MmE3XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,288,tt10826064,series,,,,,True,,N/A
252,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
253,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
254,The Toys That Made Us,2017–,TV-14,22 Dec 2017,46 min,"Documentary, Comedy, History",N/A,N/A,Donald Ian Black,The minds behind history's most iconic toy franchises discuss the rise (and sometimes fall) of their billion-dollar creations.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE5ZjJlM2MtNWExNy00OGRjLWI5NWItZGY4ZTZkMWM3YzRkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}]",N/A,8.1,"4,185",tt7053920,series,,,,,True,,3
255,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
256,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
257,10 Days in Sun City,2017,N/A,17 Jun 2017,87 min,"Adventure, Comedy, Romance",Adze Ugah,N/A,"Gbenro Ajibade, Adesua Etomi, Ayo Makun, Richard Mofe-Damijo","A globetrotting traveler, Akpos, brings his girlfriend to the land of South Africa in this adventure.",English,"South Africa, Nigeria",N/A,https://m.media-amazon.com/images/M/MV5BNjdlYzlkNmEtMzM3Mi00MzFhLTllOGItZjY4MTk5MWEyNjk0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,29,tt10499474,movie,N/A,N/A,N/A,N/A,True,,
258,El sendero de la anaconda,2019,N/A,27 Jun 2019,73 min,Documentary,Alessandro Angulo,N/A,N/A,N/A,"English, Spanish",Colombia,1 nomination.,https://m.media-amazon.com/images/M/MV5BZjhjYTlhMDEtMDM4NS00ZmJhLTkwNTQtODE5MjFmZGQ0MGQ4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,120,tt10577906,movie,N/A,N/A,N/A,N/A,True,,
259,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
260,Klaus,2019,PG,15 Nov 2019,96 min,"Animation, Adventure, Comedy, Family","Sergio Pablos, Carlos Martínez López(co-director)","Sergio Pablos (original story by), Sergio Pablos (screenplay by), Jim Mahoney (screenplay by), Zach Lewis (screenplay by)","Jason Schwartzman, J.K. Simmons, Rashida Jones, Will Sasso","A simple act of kindness always sparks another, even in a frozen, faraway place. When Smeerensburg's new postman, Jesper, befriends toymaker Klaus, their gifts melt an age-old feud and deliver a sleigh full of holiday traditions.","English, Saami","Spain, UK",Nominated for 1 Oscar. Another 8 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMWYwOThjM2ItZGYxNy00NTQwLWFlZWEtM2MzM2Q5MmY3NDU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,8.2,"60,931",tt4729430,movie,N/A,N/A,N/A,N/A,True,,
261,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
262,Earthquake Bird,2019,R,15 Nov 2019,107 min,"Crime, Drama, Mystery, Romance, Thriller",Wash Westmoreland,"Susanna Jones (based on the novel by), Wash Westmoreland (written for the screen by)","Alicia Vikander, Kiki Sukezane, Kenichi Masuda, Chiaki Kawamo","An enigmatic translator with a dark past is brought in for questioning after an ex-pat friend, who came between her and her photographer boyfriend, ends up missing and presumed dead.","English, Japanese","UK, Japan, USA",N/A,https://m.media-amazon.com/images/M/MV5BZDA2NjRkNTktMDg3YS00OTVhLTlmOGMtYWZkMGQyYjVhZjJhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.9,"10,169",tt8178486,movie,15 Nov 2019,N/A,Netflix,N/A,True,,
263,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
264,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
265,House Arrest,2019,N/A,15 Nov 2019,104 min,Comedy,"Samit Basu, Shashanka Ghosh",Samit Basu,"Ali Fazal, Shriya Pilgaonkar, Jim Sarbh, Barkha Singh",Karan may want to shut the door on the world but the world won't stop ringing his doorbell. Who will he let in?,Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BOTA1YmE5MmMtYjNlNS00NTQzLTgzM2QtNWI0MTY0NTViZWZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"1,111",tt11163028,movie,N/A,N/A,N/A,N/A,True,,
266,Fadily Camara: La plus drôle de tes copines,2019,N/A,14 Nov 2019,54 min,Comedy,Fary Brito,N/A,Fadily Camara,N/A,French,France,N/A,https://m.media-amazon.com/images/M/MV5BMGUxYTcyMDItY2QzZS00MmIzLTg4NDEtYjNiODg0NGY1MGE4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,8,tt11168150,movie,N/A,N/A,N/A,N/A,True,,
267,Singel 39,2019,N/A,09 May 2019,90 min,"Comedy, Romance",Frank Krom,"Marnie Blok (story), Eddy Terstall (screenplay)","Lies Visschedijk, Waldemar Torenstra, Eva van de Wijdeven, Dahiana Candelo","Cardiac surgeon Mo (39) -short for Monique- has only one focus in life: her medical career. Everything else is of secondary importance. Where should she, for example, find enough time to ...",Dutch,Netherlands,N/A,https://m.media-amazon.com/images/M/MV5BZGU5YjZkMWQtYmIwMy00NGQ5LWE5ODktYTU5ZjJhNzFjMmY2XkEyXkFqcGdeQXVyNzM0MTgyNzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,130,tt9638668,movie,N/A,N/A,N/A,N/A,True,,
268,The Stranded,2019–,TV-MA,15 Nov 2019,40 min,"Adventure, Drama, Mystery",N/A,N/A,"Papangkorn Lerkchaleampote, Chutawut Phatrakampol, Oabnithi Wiwattanawarang, Chayanit Chansangavej","When a tsunami strands dozens of teens on an island at their private school, they soon realize no rescuers are coming and they must save themselves.",Thai,Thailand,N/A,https://m.media-amazon.com/images/M/MV5BNzI0MWQ5M2UtMjc4Ny00NTRkLThmNjMtMDczYjM2M2I0ODI2XkEyXkFqcGdeQXVyODc5MDgxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,760,tt9310400,series,,,,,True,,1
