,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,Error,totalSeasons
280,Verónica,2017,TV-MA,25 Aug 2017,105 min,Horror,Paco Plaza,"Paco Plaza (screenplay), Fernando Navarro (screenplay), Coral Cruz (story editor)","Sandra Escacena, Bruna González, Claudia Placer, Iván Chavero","Madrid, 1991. A teen girl finds herself besieged by an evil supernatural force after she played Ouija with two classmates.",Spanish,Spain,5 wins & 18 nominations.,https://m.media-amazon.com/images/M/MV5BMmRkMDQzYzItZDFhMS00YzM1LTk0ZGMtZmExMzdiNzEwOTE4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,"31,757",tt5862312,movie,N/A,N/A,N/A,N/A,True,,
281,Marseille,2016–,N/A,05 May 2016,41 min,Drama,N/A,Dan Franck,"Karen Strassman, Anne Yatco, Gérard Depardieu, Benoît Magimel","A tale of power, corruption and redemption set against the rich backdrop of the French port city of Marseille.",French,France,N/A,https://m.media-amazon.com/images/M/MV5BMjMwNTY0NjU5N15BMl5BanBnXkFtZTgwODYyNzc3NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,"4,096",tt4003966,series,,,,,True,,2
282,Mute,2018,TV-MA,23 Feb 2018,126 min,"Mystery, Sci-Fi, Thriller",Duncan Jones,"Michael Robert Johnson (screenplay by), Duncan Jones (screenplay by), Duncan Jones (story by)","Levi Eisenblätter, Rosie Shaw, Eugen Bauder, Livia Matthes",A mute bartender goes up against his city's gangsters in an effort to find out what happened to his missing partner.,"English, German","UK, Germany",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjAwNTE3MjQ2M15BMl5BanBnXkFtZTgwNjgzNjk2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.4,"27,796",tt1464763,movie,23 Feb 2018,N/A,Netflix,N/A,True,,
283,Seven Seconds,2018,TV-MA,23 Feb 2018,60 min,"Crime, Drama",N/A,Veena Sud,"Clare-Hope Ashitey, Michael Mosley, David Lyons, Russell Hornsby",Tensions run high between African American citizens and Caucasian cops in Jersey City when a teenage African American boy is critically injured by a cop.,English,USA,Nominated for 1 Golden Globe. Another 8 wins & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNzZiN2E4NTAtNWJlOC00ODA0LTgzODQtNGZkM2IxOWMxNDE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"11,688",tt6297682,series,,,,,True,,1
284,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
285,Forgotten,2017,TV-MA,29 Nov 2017,108 min,"Mystery, Thriller",Hang-jun Jang,Hang-jun Jang,"Ha-Neul Kang, Mu-Yeol Kim, Seong-kun Mun, Young-hee Na","When his abducted brother returns seemingly a different man with no memory of the past 19 days, Jin-seok chases after the truth behind the kidnapping.",Korean,South Korea,N/A,https://m.media-amazon.com/images/M/MV5BMWE2Y2FhNzQtN2NkOC00MjdjLTgyMDYtYTUwMzQ0MTIxNjcxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"10,946",tt7057496,movie,N/A,N/A,N/A,N/A,True,,
286,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
287,Fullmetal Alchemist,2017,TV-14,01 Dec 2017,135 min,"Action, Adventure, Fantasy, Sci-Fi",Fumihiko Sori,"Hiromu Arakawa (manga), Fumihiko Sori (screenplay), Hiromu Arakawa (creator), Hiromu Arakawa (story), Takeshi Miyamoto (screenplay), Tyler Rhoads","Ryôsuke Yamada, Tsubasa Honda, Dean Fujioka, Ryûta Satô",Two alchemist brothers go on a quest for the Philosopher's Stone after an attempt to revive their dead mother goes horribly wrong.,"Japanese, English",Japan,N/A,https://m.media-amazon.com/images/M/MV5BYWM0ZjhmMmYtNDk1ZC00ZjNmLWEwNjMtNTVlMGM0MTg3OWU2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.3,"18,051",tt5607028,movie,N/A,N/A,N/A,N/A,True,,
288,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
289,The Final Year,2017,Not Rated,19 Jan 2018,89 min,Documentary,Greg Barker,N/A,"Ben Rhodes, Samantha Power, John Kerry, Susan Rice",A chronicle of the Barack Obama administration's foreign policy team and the events of Obama's final year in office.,"English, French, Greek",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTYwMDE4ODQ4OV5BMl5BanBnXkFtZTgwNjUyMDMyNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.3,"2,361",tt7215444,movie,19 Jan 2018,N/A,Magnolia Pictures,N/A,True,,
290,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
291,Brave Miss World,2013,Not Rated,29 May 2014,88 min,"Documentary, Biography, Drama, News",Cecilia Peck,Cecilia Peck,"Linor Abargil, Morgan Carpenter, Joan Collins, Fran Drescher",One woman's quest to turn personal tragedy into global awareness.,"English, Italian, Hebrew","USA, Israel",Nominated for 1 Primetime Emmy. Another 1 nomination.,https://m.media-amazon.com/images/M/MV5BNDczNjMwNzE0N15BMl5BanBnXkFtZTgwODk1NjM2MDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,475,tt2514298,movie,N/A,N/A,Linor Documentary,N/A,True,,
292,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
293,Everything Sucks!,2018,TV-14,16 Feb 2018,30 min,Comedy,N/A,"Ben York Jones, Michael Mohan","Jahi Di'Allo Winston, Peyton Kennedy, Patch Darragh, Claudine Mboligikpelani Nako","In 1990s Oregon, members of a high school A/V club clash with the drama club.",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BY2IwOTRkYjctYmNhYS00NThlLThkZGEtZDQ1Y2IwZDlmZTBmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"13,278",tt7078710,series,,,,,True,,1
294,Irreplaceable You,2018,TV-MA,16 Feb 2018,96 min,"Comedy, Drama, Romance",Stephanie Laing,Bess Wohl,"Gugu Mbatha-Raw, Michiel Huisman, Steve Coogan, Timothy Simons",A couple who have known each other since 8 are destined to be together until death do them apart.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUzMDI0MTc3OV5BMl5BanBnXkFtZTgwMjM0MzI3NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,6.4,"7,129",tt6119856,movie,16 Feb 2018,N/A,Netflix,N/A,True,,
295,Delhi Belly,2011,Not Rated,01 Jul 2011,103 min,"Action, Comedy, Crime","Abhinay Deo, Akshat Verma","Mr. Moris (screenplay by), Akshat Verma","Imran Khan, Vir Das, Kunaal Roy Kapur, Shenaz Treasury",Three struggling room-mates unknowingly become potential prey of a ruthless gangster.,"English, Hindi",India,6 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BZjJmOTNjNDgtY2E3ZC00OTRmLTlmYWItNjRkMzQ4NzZlY2M2XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.5,"25,654",tt1934231,movie,16 Aug 2011,"$1,531,757",UTV Motion Pictures,N/A,True,,
296,Norbit,2007,PG-13,09 Feb 2007,102 min,"Comedy, Romance",Brian Robbins,"Eddie Murphy (screenplay), Charlie Murphy (screenplay), Jay Scherick (screenplay), David Ronn (screenplay), Eddie Murphy (story), Charlie Murphy (story)","Eddie Murphy, Thandie Newton, Terry Crews, Clifton Powell","A mild-mannered guy, who is married to a monstrous woman, meets the woman of his dreams, and schemes to find a way to be with her.",English,USA,Nominated for 1 Oscar. Another 8 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMTI4NDE4MjgyNV5BMl5BanBnXkFtZTcwMTQwODc0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,4.0,"65,399",tt0477051,movie,05 Jun 2007,"$95,323,496",Dreamworks Distribution LLC,N/A,True,,
297,Jaane Tu... Ya Jaane Na,2008,N/A,04 Jul 2008,155 min,"Comedy, Drama, Romance",Abbas Tyrewala,Abbas Tyrewala,"Imran Khan, Genelia D'Souza, Manjari Fadnnis, Ayaz Khan",Two best friends being convinced that they are not in love search for each other's love.,Hindi,India,11 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BNDUxYTFiODktNDI5NC00YmI1LThiMWUtN2FjYTU2ZTQ5ODQ1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"23,870",tt0473367,movie,09 Dec 2008,"$539,857",UTV Communications,N/A,True,,
298,Dhobi Ghat,2010,TV-14,21 Jan 2011,100 min,Drama,Kiran Rao,Kiran Rao,"Prateik, Monica Dogra, Kriti Malhotra, Aamir Khan","The lives of four people intersect in Mumbai: a washer-man who wants to become an actor, a banker-turned-photographer, a painter looking for inspiration, and a newly-married immigrant who journals her experiences on home video.","Hindi, English",India,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ0NDIzMzE3OF5BMl5BanBnXkFtZTcwMDUxNzAzNA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.0,"11,884",tt1433810,movie,08 Mar 2011,"$576,639",UTV Communications,N/A,True,,
299,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
300,Re: Mind,2017–2018,TV-MA,15 Feb 2018,30 min,Mystery,N/A,N/A,"Mirei Sasaki, Sarina Ushio, Mei Higashimura, Ayaka Takamoto",11 high school girls awaken bound to the floor of a dining room and must discover why they are there and how they can escape.,Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BZWIxODRmZDctMDJkMS00Yzk5LTkzZjctMDgzZjIzZDI0ZWJhXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]",N/A,5.0,"1,015",tt7332652,series,,,,,True,,1
301,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
302,Lagaan: Once Upon a Time in India,2001,PG,15 Jun 2001,224 min,"Adventure, Drama, Musical, Sport",Ashutosh Gowariker,"Ashutosh Gowariker (story), Ashutosh Gowariker (screenplay), Kumar Dave (screenplay), Sanjay Dayma (screenplay), K.P. Saxena (dialogue)","Aamir Khan, Gracy Singh, Rachel Shelley, Paul Blackthorne",The people of a small village in Victorian India stake their future on a game of cricket against their ruthless British rulers.,"Hindi, English, Awadhi, Urdu",India,Nominated for 1 Oscar. Another 54 wins & 19 nominations.,https://m.media-amazon.com/images/M/MV5BNDYxNWUzZmYtOGQxMC00MTdkLTkxOTctYzkyOGIwNWQxZjhmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,8.1,"98,060",tt0169102,movie,22 Jan 2002,N/A,B4U Entertainment,N/A,True,,
303,After Trek,2017–2018,TV-PG,24 Sep 2017,48 min,Talk-Show,N/A,N/A,"Matt Mira, Aaron Harberts","Review of each episode of Star Trek Discovery with discussion about the show with the creators, producers and cast. Showcases insight into the back story and the main characters as well as revealing Easter eggs.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzg2YjMyZmItNWFlMy00MmE4LWJlMjYtZDdmYzYwODAzM2IxXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,233,tt7423198,series,,,,,True,,1
304,The Mortified Guide,2018–,N/A,N/A,44 min,"Documentary, Comedy, Reality-TV",N/A,N/A,"Renee Albert, Brooke Stone, Adam Ruben","The Mortified Guide is a 6-episode comedic docu-series where adults share their actual teenage diaries, love letters, music and art-- in front of total strangers. Based on the Mortified ...",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTcyZTgxNzItYTc2Zi00ZjUzLWFlMGMtZTE2M2Y1MTE2YWQyXkEyXkFqcGdeQXVyMjUxNzU2NA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,258,tt7343520,series,,,,,True,,1
305,Love Per Square Foot,2018,TV-14,14 Feb 2018,133 min,"Comedy, Romance",Anand Tiwari,"Asif Ali Beg (additional dialogue), Anand Tiwari, Sumeet Vyas (dialogue), Sumeet Vyas","Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghuvir Yadav","Individually, Sanjay and Karina don't earn enough to be able to buy a home, so they enter into a marriage of convenience.",Hindi,India,N/A,https://m.media-amazon.com/images/M/MV5BMzM4NGVhYjQtMTM5OS00ZmQ5LTg3NzktZDY5NzMwNmI4YzRmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,"6,577",tt7853242,movie,14 Feb 2018,N/A,Netflix,N/A,True,,
306,Chris Rock: Tamborine,2018,TV-MA,14 Feb 2018,64 min,Comedy,Bo Burnham,Chris Rock,Chris Rock,"Chris Rock takes the stage in Brooklyn for a comedy special filled with searing observations on fatherhood, infidelity and American politics.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMGQ5NWJmMDktMDMxNS00ZWQzLWEzNjgtZWU5NjE0ZmZjYjc0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,6.5,"5,322",tt8005338,movie,14 Feb 2018,N/A,Netflix,N/A,True,,
307,Freddy Got Fingered,2001,R,20 Apr 2001,87 min,Comedy,Tom Green,"Tom Green, Derek Harvie","Tom Green, Rip Torn, Marisa Coughlan, Eddie Kaye Thomas","An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",English,USA,12 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BN2Q5YjBkZGEtMmJkZC00NzFkLTliZTYtNmQ2OTk1ODdiODdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '13/100'}]",13,4.6,"44,720",tt0240515,movie,23 Oct 2001,"$13,748,199",20th Century Fox,N/A,True,,
308,Seeing Allred,2018,TV-14,09 Feb 2018,96 min,Documentary,"Roberta Grossman, Sophie Sartain",N/A,"Gloria Allred, Lisa Bloom, Bill Cosby, Roy Moore",Women's rights attorney Gloria Allred takes on the biggest names in American culture as coverage of sexual assault allegations in the media become more prevalent.,English,USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI4NTA3NDgyNV5BMl5BanBnXkFtZTgwNDA3NDg1NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.7,886,tt7689924,movie,09 Feb 2018,N/A,Netflix,N/A,True,,
309,The Trader,2018,TV-PG,09 Feb 2018,23 min,"Documentary, Short",Tamta Gabrichidze,N/A,N/A,"A traveling trader provides a window into rural life in the Republic of Georgia, where potatoes are currency and ambition is crushed by poverty.",Georgian,Georgia,N/A,https://m.media-amazon.com/images/M/MV5BYWFlOWZjZTUtNGFiNC00NTU1LTgzZDgtODkzNGQwNDFiODNkXkEyXkFqcGdeQXVyODI5NjAzNTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"1,383",tt7924820,movie,N/A,N/A,N/A,N/A,True,,
310,The Ritual,2018,N/A,15 May 2018,N/A,Short,Seth Magana,Catalina Rocha,Claire Tablizo,N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNGRiMzIyMGItMDBhNC00ZTEzLTk2N2EtMjI4Y2NiMmM4Y2Y5XkEyXkFqcGdeQXVyOTUzNjg4MA@@._V1_SX300.jpg,[],N/A,N/A,N/A,tt9220040,movie,N/A,N/A,N/A,N/A,True,,
311,When We First Met,2018,TV-14,09 Feb 2018,97 min,"Comedy, Fantasy, Romance",Ari Sandel,John Whittington,"Adam Devine, Alexandra Daddario, Shelley Hennig, Andrew Bachelor",Noah meets Avery at a Halloween party and falls in love but gets friend-zoned. 3 years later she's engaged to someone else. Noah uses the photo booth time machine several times to return and fix things. Will it work or...?,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMzM1OTI4NDM4Nl5BMl5BanBnXkFtZTgwMDAwODg2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.4,"38,231",tt5783956,movie,09 Feb 2018,N/A,Netflix,N/A,True,,
312,Fred Armisen: Standup For Drummers,2018,N/A,06 Feb 2018,65 min,Comedy,Lance Bangs,N/A,"Fred Armisen, Clem Burke, Vinnie Colaiuta, Tre Cool","Comedian and drummer Fred Armisen performs stand-up material, music, and sketches for an audience of fellow drummers.","English, Spanish",N/A,N/A,https://m.media-amazon.com/images/M/MV5BZjgwZjQ5OTgtMWY0MC00YTQ5LWE2MzEtMWEyYTc5ODhlMTQyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,5.8,"1,089",tt7924798,movie,06 Feb 2018,N/A,Netflix,N/A,True,,
313,Emo the Musical,2016,TV-14,04 May 2017,94 min,"Comedy, Music, Musical",Neil Triffett,Neil Triffett,"Benson Jack Anthony, Jordan Hare, Rahart Adams, Jon Prasida","Ethan, a sullen high-school student whose life is defined by what he hates, finds love with a blindly optimistic Christian girl Trinity, much to the annoyance of his angst-filled band mates and her evangelistic brethren.",English,Australia,1 win & 4 nominations.,https://m.media-amazon.com/images/M/MV5BNGUyOWQzNDQtMDA4Ny00OGE3LThkMmItZTk3YWNjM2FhYzYyXkEyXkFqcGdeQXVyMjI0ODQ1MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}]",N/A,6.1,939,tt5460068,movie,N/A,N/A,N/A,N/A,True,,
314,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
315,The Cloverfield Paradox,2018,PG-13,04 Feb 2018,102 min,"Drama, Horror, Mystery, Sci-Fi, Thriller",Julius Onah,"Oren Uziel (screenplay by), Oren Uziel (story by), Doug Jung (story by)","Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl, John Ortiz","Orbiting a planet on the brink of war, scientists test a device to solve an energy crisis, and end up face-to-face with a dark alternate reality.","English, Mandarin, German",USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTAwOTIxMDA0MjZeQTJeQWpwZ15BbWU4MDg1MjgzNzQz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.5,"89,021",tt2548396,movie,05 Feb 2019,N/A,Netflix,N/A,True,,
316,Prison Playbook,2017–,N/A,22 Nov 2017,90 min,"Comedy, Drama",N/A,N/A,"Hae-soo Park, Kyung-ho Jung, Krystal Jung, Kyoo-hyung Lee","Baseball pitcher Kim Je-hyeok becomes a convict overnight after being sent to prison for defending his sister from a sexual assault, days before he was due to fly to the US to join the Boston Red Sox.",Korean,South Korea,1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzMzYwNzEtY2U1Zi00MTA1LWJhZTctZjE2NjMzYjlmNmQwXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]",N/A,8.2,897,tt7622902,series,,,,,True,,N/A
317,Kavin Jay: Everybody Calm Down!,2018,N/A,02 Feb 2018,53 min,"Documentary, Comedy",Michael McKay,N/A,Kavin Jay,"Childhood, Vhs and partnership between Singapore and Malaysia according to the famous stand-up comedian Kavin Jay.",English,N/A,N/A,https://m.media-amazon.com/images/M/MV5BM2I4ZGFhYzgtZWU0MC00ZmM3LTk0YzEtNDYzMmFjNmM2M2I1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,186,tt7924764,movie,N/A,N/A,N/A,N/A,True,,
318,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
319,Newness,2017,Unrated,03 Nov 2017,117 min,"Drama, Romance",Drake Doremus,Ben York Jones,"Nicholas Hoult, Laia Costa, Danny Huston, Courtney Eaton","In contemporary Los Angeles, two millennials navigating a social media-driven hookup culture begin a relationship that pushes both emotional and physical boundaries.","English, Catalan",USA,N/A,https://m.media-amazon.com/images/M/MV5BMzExZTFiM2EtN2QyYS00YWZiLWFlOTMtZGYzMWI4MTNkZGYzXkEyXkFqcGdeQXVyNzk3NjQ1MTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.4,"11,334",tt6408226,movie,N/A,N/A,N/A,N/A,True,,
320,National Parks Adventure,2016,G,12 Feb 2016,43 min,"Documentary, Short",Greg MacGillivray,"Stephen Judson, Tim Cahill","Robert Redford, Conrad Anker, Max Lowe, Rachel Pohl","Coinciding with the National Parks Centennial, National Parks Adventure celebrates America's natural wonders. Narrated by Robert Redford, it follows a trio of adventurers and revisits Roosevelt and Muir's camping trip when the Park System was born.",English,USA,5 wins & 2 nominations.,https://m.media-amazon.com/images/M/MV5BYWQ5NGYwMWEtNWIzOC00NGE3LWI3MGQtYzg3YzA2YzNmNmU1XkEyXkFqcGdeQXVyMTQzMjU2Mw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.0,699,tt5568164,movie,N/A,N/A,AIW Enterprises,N/A,True,,
321,,,,,,,,,,,,,,,,,,,,,,,,,False,Movie not found!,
322,Liberated: The New Sexual Revolution,2017,N/A,01 Apr 2017,84 min,Documentary,Benjamin Nolot,Benjamin Nolot,"Kimberleigh Andrews, Kim Biddle, Adam Brown, Gail Dines",A documentary about today's young adult hookup culture and the stories in pop-culture that influence it.,English,"USA, Mexico",N/A,https://m.media-amazon.com/images/M/MV5BMzc5OTc0NzYtNWI5Zi00MWMyLThiMDYtODVmYTdlZjdhYWE4XkEyXkFqcGdeQXVyMzk4MDMxODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,"1,203",tt6710214,movie,N/A,N/A,Magic Lantern Pictures,N/A,True,,
